TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
1,2020-01-29 20:00:00,8.6,73994.0,198,1.9,52,1009,8.5,81814.0,79606.0
1,2020-01-29 20:15:00,8.7,75172.0,199,1.8,52,1009,8.1,74704.0,74051.0
1,2020-01-29 20:30:00,8.6,75950.0,200,1.8,51,1009,8.2,78082.0,77547.0
1,2020-01-29 20:45:00,8.7,76727.0,201,1.9,51,1009,8.5,84038.0,83813.0
1,2020-01-29 21:00:00,8.7,77505.0,202,1.9,50,1009,9.0,89635.0,91665.0
1,2020-01-29 21:15:00,8.6,77882.0,204,1.9,50,1009,9.3,91457.0,94086.0
1,2020-01-29 21:30:00,8.6,77858.0,205,1.9,50,1009,9.6,90568.0,91303.0
1,2020-01-29 21:45:00,8.5,77834.0,206,2.0,51,1010,9.1,88706.0,90751.0
1,2020-01-29 22:00:00,8.5,77810.0,207,2.0,51,1010,7.7,76497.0,77277.0
1,2020-01-29 22:15:00,8.3,77576.0,207,2.0,51,1010,7.5,67547.0,64543.0
1,2020-01-29 22:30:00,8.2,77131.0,207,1.9,51,1010,6.7,57405.0,57097.0
1,2020-01-29 22:45:00,8.1,76686.0,208,1.8,52,1010,6.9,57335.0,55844.0
1,2020-01-29 23:00:00,8.1,76241.0,208,1.7,52,1010,7.6,67524.0,65556.0
1,2020-01-29 23:15:00,7.9,75801.0,209,1.7,52,1010,8.2,76993.0,76201.0
1,2020-01-29 23:30:00,7.8,75366.0,209,1.6,53,1010,8.2,79096.0,77721.0
1,2020-01-29 23:45:00,7.7,74932.0,210,1.6,53,1010,8.0,75069.0,71435.0
1,2020-01-30 00:00:00,7.8,71883.0,215,2.6,57,1010,7.8,75308.0,73833.0
1,2020-01-30 00:15:00,7.7,71226.0,215,2.5,57,1010,7.4,68604.0,68498.0
1,2020-01-30 00:30:00,7.6,71033.0,215,2.4,57,1010,7.7,71530.0,70870.0
1,2020-01-30 00:45:00,7.6,70841.0,215,2.3,57,1010,7.6,71237.0,69746.0
1,2020-01-30 01:00:00,7.5,70648.0,216,2.2,57,1010,7.5,66688.0,65875.0
1,2020-01-30 01:15:00,7.5,70434.0,216,2.1,57,1010,6.9,54757.0,54745.0
1,2020-01-30 01:30:00,7.5,70197.0,216,2.0,57,1010,6.7,50808.0,50722.0
1,2020-01-30 01:45:00,7.4,69961.0,216,1.9,58,1009,6.5,47066.0,46761.0
1,2020-01-30 02:00:00,7.4,69724.0,216,1.8,58,1009,6.0,38467.0,37969.0
1,2020-01-30 02:15:00,7.4,69731.0,216,1.7,58,1009,5.9,37721.0,38660.0
1,2020-01-30 02:30:00,7.4,69980.0,216,1.6,59,1009,5.7,35443.0,35950.0
1,2020-01-30 02:45:00,7.4,70230.0,216,1.5,59,1009,5.7,33266.0,32339.0
1,2020-01-30 03:00:00,7.5,70479.0,217,1.4,60,1009,5.8,35725.0,34871.0
1,2020-01-30 03:15:00,7.4,70354.0,217,1.2,60,1009,6.2,41085.0,39974.0
1,2020-01-30 03:30:00,7.3,69853.0,219,1.0,61,1009,6.1,39948.0,39399.0
1,2020-01-30 03:45:00,7.2,69352.0,221,0.9,61,1009,5.5,32822.0,33837.0
1,2020-01-30 04:00:00,7.1,68851.0,223,0.7,62,1009,5.2,24499.0,24305.0
1,2020-01-30 04:15:00,6.9,67787.0,224,0.5,62,1009,5.4,29028.0,28599.0
1,2020-01-30 04:30:00,6.9,66160.0,226,0.3,63,1009,5.6,31999.0,30938.0
1,2020-01-30 04:45:00,6.7,64534.0,228,0.2,64,1009,5.8,36501.0,36826.0
1,2020-01-30 05:00:00,6.7,62907.0,230,0.0,65,1009,5.4,31859.0,32137.0
1,2020-01-30 05:15:00,6.6,61331.0,231,-0.1,65,1009,5.3,25019.0,24838.0
1,2020-01-30 05:30:00,6.7,59806.0,230,-0.2,66,1009,5.5,29955.0,28918.0
1,2020-01-30 05:45:00,6.7,58280.0,230,-0.3,67,1009,5.3,26750.0,26676.0
1,2020-01-30 06:00:00,6.8,56755.0,230,-0.4,68,1009,5.4,30340.0,29451.0
1,2020-01-30 06:15:00,6.7,54174.0,230,-0.6,69,1009,5.5,32409.0,31882.0
1,2020-01-30 06:30:00,6.6,50537.0,231,-0.7,70,1009,5.1,26343.0,27045.0
1,2020-01-30 06:45:00,6.5,46901.0,232,-0.9,71,1010,5.1,24729.0,23519.0
1,2020-01-30 07:00:00,6.3,43264.0,232,-1.0,72,1010,5.2,23092.0,23385.0
1,2020-01-30 07:15:00,6.2,39168.0,233,-1.0,73,1010,5.1,21695.0,21405.0
1,2020-01-30 07:30:00,6.0,34612.0,235,-0.7,73,1010,4.4,14411.0,14471.0
1,2020-01-30 07:45:00,5.8,30056.0,236,-0.5,72,1010,4.1,11567.0,10736.0
1,2020-01-30 08:00:00,5.5,25500.0,238,-0.2,72,1010,4.1,12022.0,11438.0
1,2020-01-30 08:15:00,5.2,21376.0,239,0.2,71,1010,4.2,14483.0,14209.0
1,2020-01-30 08:30:00,4.9,17683.0,239,0.9,69,1010,4.4,13574.0,13522.0
1,2020-01-30 08:45:00,4.5,13991.0,239,1.6,68,1011,4.5,13305.0,13034.0
1,2020-01-30 09:00:00,4.2,10298.0,240,2.3,66,1011,3.8,7793.0,7447.0
1,2020-01-30 09:15:00,3.8,7552.0,240,2.9,64,1011,3.7,6235.0,5935.0
1,2020-01-30 09:30:00,3.5,5753.0,239,3.5,63,1011,2.9,2858.0,3209.0
1,2020-01-30 09:45:00,3.1,3953.0,237,4.2,62,1011,2.0,-137.0,-377.0
1,2020-01-30 10:00:00,2.8,2154.0,235,4.8,61,1011,1.4,-96.0,-296.0
1,2020-01-30 10:15:00,2.4,1141.0,235,5.4,59,1011,1.0,-173.0,-356.0
1,2020-01-30 10:30:00,2.2,914.0,238,6.0,58,1011,1.0,-88.0,-270.0
1,2020-01-30 10:45:00,2.1,687.0,239,6.5,57,1011,0.6,-125.0,-303.0
1,2020-01-30 11:00:00,1.9,460.0,242,7.1,56,1011,1.4,-84.0,-274.0
1,2020-01-30 11:15:00,1.7,326.0,242,7.6,55,1011,1.2,-86.0,-273.0
1,2020-01-30 11:30:00,1.5,286.0,242,8.0,54,1011,1.2,-100.0,-293.0
1,2020-01-30 11:45:00,1.3,245.0,243,8.5,53,1011,1.6,-81.0,-252.0
1,2020-01-30 12:00:00,1.1,205.0,243,8.9,52,1011,2.2,-178.0,-386.0
1,2020-01-30 12:15:00,0.9,201.0,243,9.3,52,1011,1.8,-108.0,-307.0
1,2020-01-30 12:30:00,0.9,233.0,234,9.6,51,1011,2.0,-117.0,-295.0
1,2020-01-30 12:45:00,0.8,265.0,230,9.9,50,1010,2.1,-81.0,-251.0
1,2020-01-30 13:00:00,0.8,297.0,220,10.2,49,1010,1.9,-103.0,-295.0
1,2020-01-30 13:15:00,0.7,347.0,214,10.4,48,1010,1.8,-89.0,-292.0
1,2020-01-30 13:30:00,0.8,415.0,203,10.5,48,1010,2.3,-134.0,-285.0
1,2020-01-30 13:45:00,0.9,484.0,201,10.7,47,1010,2.5,-251.0,-433.0
1,2020-01-30 14:00:00,0.9,552.0,193,10.8,47,1010,2.5,-89.0,-328.0
1,2020-01-30 14:15:00,1.0,587.0,191,10.9,47,1010,2.2,-124.0,-289.0
1,2020-01-30 14:30:00,1.1,589.0,190,11.0,47,1010,2.4,-86.0,-250.0
1,2020-01-30 14:45:00,1.2,591.0,189,11.1,46,1009,2.1,-87.0,-248.0
1,2020-01-30 15:00:00,1.3,593.0,189,11.2,46,1009,2.1,-120.0,-293.0
1,2020-01-30 15:15:00,1.3,617.0,189,11.2,46,1009,2.1,-105.0,-265.0
1,2020-01-30 15:30:00,1.3,663.0,189,11.1,47,1009,2.2,-156.0,-384.0
1,2020-01-30 15:45:00,1.4,710.0,184,11.0,48,1009,2.4,-83.0,-292.0
1,2020-01-30 16:00:00,1.4,756.0,184,10.9,49,1009,2.3,-144.0,-293.0
1,2020-01-30 16:15:00,1.5,858.0,180,10.5,52,1009,2.7,-89.0,-289.0
1,2020-01-30 16:30:00,1.6,1015.0,176,9.6,57,1009,2.6,19.0,-209.0
1,2020-01-30 16:45:00,1.8,1172.0,174,8.8,62,1010,2.8,223.0,23.0
1,2020-01-30 17:00:00,1.9,1329.0,168,7.9,67,1010,2.9,1217.0,1069.0
1,2020-01-30 17:15:00,2.2,1624.0,164,7.1,70,1010,3.1,2322.0,2045.0
1,2020-01-30 17:30:00,2.5,2056.0,164,6.3,72,1010,2.7,1182.0,1099.0
1,2020-01-30 17:45:00,2.8,2488.0,161,5.6,74,1010,2.9,2120.0,1878.0
1,2020-01-30 18:00:00,3.1,2920.0,161,4.8,76,1010,2.8,1272.0,1099.0
1,2020-01-30 18:15:00,3.3,3702.0,160,4.3,78,1010,3.2,2668.0,2310.0
1,2020-01-30 18:30:00,3.5,4833.0,162,4.0,79,1010,3.4,4678.0,4220.0
1,2020-01-30 18:45:00,3.6,5964.0,161,3.7,80,1010,3.0,2632.0,3026.0
1,2020-01-30 19:00:00,3.8,7095.0,162,3.4,81,1010,2.6,905.0,986.0
1,2020-01-30 19:15:00,3.9,8181.0,162,3.2,81,1010,2.8,1007.0,1011.0
1,2020-01-30 19:30:00,3.8,9222.0,163,3.1,81,1010,2.5,318.0,323.0
1,2020-01-30 19:45:00,3.7,10262.0,164,2.9,81,1010,2.3,-101.0,-254.0
1,2020-01-30 20:00:00,3.6,11303.0,166,2.8,81,1010,2.2,-97.0,-283.0
1,2020-01-30 20:15:00,3.6,12097.0,166,2.6,81,1010,2.7,-160.0,-345.0
1,2020-01-30 20:30:00,3.6,12645.0,166,2.4,82,1010,2.9,-45.0,-334.0
1,2020-01-30 20:45:00,3.5,13192.0,165,2.1,82,1011,2.8,1008.0,713.0
1,2020-01-30 21:00:00,3.5,13740.0,165,1.9,83,1011,2.9,1842.0,1706.0
1,2020-01-30 21:15:00,3.5,14253.0,165,1.7,83,1011,2.6,1557.0,1833.0
1,2020-01-30 21:30:00,3.5,14732.0,164,1.6,84,1011,2.5,143.0,152.0
1,2020-01-30 21:45:00,3.6,15211.0,162,1.5,84,1011,2.4,636.0,585.0
1,2020-01-30 22:00:00,3.6,15690.0,161,1.4,85,1011,2.4,289.0,140.0
1,2020-01-30 22:15:00,3.6,15828.0,161,1.3,85,1011,2.6,196.0,10.0
1,2020-01-30 22:30:00,3.5,15626.0,160,1.2,86,1011,2.3,143.0,62.0
1,2020-01-30 22:45:00,3.5,15424.0,160,1.2,87,1011,2.5,-108.0,-277.0
1,2020-01-30 23:00:00,3.4,15222.0,159,1.1,88,1011,2.6,-105.0,-299.0
1,2020-01-30 23:15:00,3.4,15038.0,161,1.0,88,1011,2.7,144.0,-32.0
1,2020-01-30 23:30:00,3.4,14873.0,163,0.9,89,1011,3.3,2005.0,1267.0
1,2020-01-30 23:45:00,3.4,14708.0,165,0.7,89,1011,3.1,3639.0,2855.0
1,2020-01-31 00:00:00,3.1,8059.0,161,0.6,93,1010,2.8,2167.0,2487.0
1,2020-01-31 00:15:00,3.0,7975.0,165,0.5,93,1010,2.5,410.0,342.0
1,2020-01-31 00:30:00,3.1,7741.0,169,0.5,93,1010,2.5,14.0,-58.0
1,2020-01-31 00:45:00,3.0,7508.0,171,0.4,93,1010,2.2,-45.0,-173.0
1,2020-01-31 01:00:00,3.1,7274.0,174,0.4,93,1010,2.3,-138.0,-314.0
1,2020-01-31 01:15:00,3.1,7156.0,178,0.4,93,1010,2.4,-121.0,-286.0
1,2020-01-31 01:30:00,3.1,7154.0,180,0.4,93,1010,2.7,-123.0,-332.0
1,2020-01-31 01:45:00,3.0,7152.0,182,0.5,92,1010,2.7,-67.0,-314.0
1,2020-01-31 02:00:00,3.0,7150.0,186,0.5,92,1010,3.3,121.0,9.0
1,2020-01-31 02:15:00,3.1,7317.0,187,0.5,92,1010,3.4,6262.0,6130.0
1,2020-01-31 02:30:00,3.2,7653.0,189,0.4,92,1010,3.4,6361.0,6160.0
1,2020-01-31 02:45:00,3.4,7990.0,190,0.3,92,1009,3.5,5821.0,5950.0
1,2020-01-31 03:00:00,3.5,8326.0,192,0.2,92,1009,2.9,2724.0,2807.0
1,2020-01-31 03:15:00,3.6,8818.0,191,0.1,92,1009,2.4,-33.0,-212.0
1,2020-01-31 03:30:00,3.7,9466.0,193,0.0,92,1009,2.7,-168.0,-326.0
1,2020-01-31 03:45:00,3.9,10115.0,193,-0.1,92,1009,2.5,-173.0,-369.0
1,2020-01-31 04:00:00,4.0,10763.0,194,-0.2,92,1009,2.0,-101.0,-339.0
1,2020-01-31 04:15:00,4.1,11230.0,195,-0.3,92,1009,2.1,-163.0,-320.0
1,2020-01-31 04:30:00,4.3,11515.0,196,-0.4,92,1009,2.6,-131.0,-294.0
1,2020-01-31 04:45:00,4.3,11801.0,198,-0.5,93,1008,2.1,-111.0,-286.0
1,2020-01-31 05:00:00,4.4,12086.0,198,-0.6,93,1008,1.6,-97.0,-294.0
1,2020-01-31 05:15:00,4.4,12490.0,198,-0.6,93,1008,1.9,-84.0,-256.0
1,2020-01-31 05:30:00,4.5,13011.0,200,-0.7,93,1008,1.5,-163.0,-348.0
1,2020-01-31 05:45:00,4.4,13533.0,201,-0.8,94,1008,1.9,-79.0,-272.0
1,2020-01-31 06:00:00,4.4,14054.0,203,-0.9,94,1008,2.9,9.0,-151.0
1,2020-01-31 06:15:00,4.5,14441.0,204,-0.9,94,1008,3.0,3156.0,3319.0
1,2020-01-31 06:30:00,4.6,14693.0,206,-0.9,94,1008,2.5,1691.0,1816.0
1,2020-01-31 06:45:00,4.5,14944.0,208,-0.9,93,1008,2.5,1049.0,1332.0
1,2020-01-31 07:00:00,4.6,15196.0,210,-0.9,93,1008,2.4,551.0,344.0
1,2020-01-31 07:15:00,4.7,15516.0,212,-0.6,93,1008,2.3,159.0,55.0
1,2020-01-31 07:30:00,4.9,15904.0,212,0.1,92,1008,3.0,784.0,490.0
1,2020-01-31 07:45:00,5.0,16292.0,214,0.7,91,1009,3.0,2529.0,2349.0
1,2020-01-31 08:00:00,5.1,16680.0,215,1.4,90,1009,3.6,6977.0,5870.0
1,2020-01-31 08:15:00,5.2,16497.0,216,2.1,89,1009,3.7,9029.0,9032.0
1,2020-01-31 08:30:00,5.2,15744.0,216,3.0,86,1009,3.9,10445.0,9705.0
1,2020-01-31 08:45:00,5.1,14990.0,215,3.9,83,1009,4.2,10917.0,10872.0
1,2020-01-31 09:00:00,5.1,14237.0,215,4.8,80,1009,4.3,10270.0,9879.0
1,2020-01-31 09:15:00,5.0,13027.0,214,5.6,77,1009,4.4,10900.0,10393.0
1,2020-01-31 09:30:00,4.5,11361.0,213,6.4,74,1009,4.2,8834.0,8954.0
1,2020-01-31 09:45:00,4.3,9695.0,213,7.2,71,1009,3.6,5494.0,5539.0
1,2020-01-31 10:00:00,3.9,8029.0,211,8.0,68,1009,3.5,4967.0,4771.0
1,2020-01-31 10:15:00,3.7,7127.0,211,8.7,66,1009,2.7,2279.0,2135.0
1,2020-01-31 10:30:00,3.8,6988.0,212,9.3,64,1009,2.7,1168.0,920.0
1,2020-01-31 10:45:00,3.8,6850.0,213,10.0,61,1008,2.7,548.0,208.0
1,2020-01-31 11:00:00,3.9,6711.0,215,10.6,59,1008,2.9,400.0,208.0
1,2020-01-31 11:15:00,3.9,7251.0,216,11.1,57,1008,2.5,-92.0,-263.0
1,2020-01-31 11:30:00,4.1,8468.0,218,11.6,55,1008,3.1,35.0,-62.0
1,2020-01-31 11:45:00,4.1,9685.0,219,12.0,54,1008,3.7,8283.0,6448.0
1,2020-01-31 12:00:00,4.3,10902.0,221,12.5,52,1008,4.2,10535.0,9460.0
1,2020-01-31 12:15:00,4.4,12255.0,223,12.8,50,1008,4.4,14535.0,12674.0
1,2020-01-31 12:30:00,4.5,13743.0,223,13.1,48,1008,4.5,14682.0,14298.0
1,2020-01-31 12:45:00,4.6,15230.0,224,13.3,47,1007,5.0,20367.0,22046.0
1,2020-01-31 13:00:00,4.7,16718.0,224,13.6,45,1007,4.9,18889.0,18911.0
1,2020-01-31 13:15:00,4.9,17863.0,226,13.8,43,1007,4.9,20822.0,20790.0
1,2020-01-31 13:30:00,5.0,18665.0,226,14.0,42,1007,5.1,20861.0,18845.0
1,2020-01-31 13:45:00,5.1,19466.0,227,14.1,41,1006,5.3,26016.0,26102.0
1,2020-01-31 14:00:00,5.2,20268.0,227,14.3,40,1006,5.5,25312.0,24135.0
1,2020-01-31 14:15:00,5.3,21088.0,227,14.4,39,1006,5.2,23726.0,24090.0
1,2020-01-31 14:30:00,5.3,21926.0,229,14.4,38,1006,5.3,24422.0,28620.0
1,2020-01-31 14:45:00,5.3,22764.0,230,14.5,38,1005,5.5,28528.0,24475.0
1,2020-01-31 15:00:00,5.3,23602.0,232,14.5,37,1005,5.3,25118.0,24411.0
1,2020-01-31 15:15:00,5.4,23684.0,231,14.4,38,1005,5.5,27030.0,25489.0
1,2020-01-31 15:30:00,5.4,23010.0,230,14.2,39,1005,5.5,27992.0,27547.0
1,2020-01-31 15:45:00,5.4,22336.0,228,14.0,40,1005,5.4,27273.0,27636.0
1,2020-01-31 16:00:00,5.4,21662.0,227,13.8,41,1005,5.7,31012.0,30583.0
1,2020-01-31 16:15:00,5.5,21629.0,224,13.4,42,1005,5.0,23947.0,23694.0
1,2020-01-31 16:30:00,5.7,22236.0,221,12.8,44,1005,5.0,19520.0,20730.0
1,2020-01-31 16:45:00,5.9,22843.0,219,12.1,47,1005,4.8,20202.0,19705.0
1,2020-01-31 17:00:00,6.1,23450.0,216,11.5,49,1005,5.1,21896.0,21187.0
1,2020-01-31 17:15:00,6.3,24579.0,216,11.0,51,1005,5.5,28509.0,26490.0
1,2020-01-31 17:30:00,6.4,26230.0,216,10.5,52,1005,5.8,31918.0,31338.0
1,2020-01-31 17:45:00,6.7,27881.0,217,10.1,53,1005,5.9,32015.0,32083.0
1,2020-01-31 18:00:00,6.9,29532.0,217,9.6,54,1005,6.3,38202.0,36935.0
1,2020-01-31 18:15:00,7.1,31568.0,218,9.4,54,1005,6.3,39708.0,38866.0
1,2020-01-31 18:30:00,7.1,33989.0,218,9.3,54,1005,6.2,38770.0,39106.0
1,2020-01-31 18:45:00,7.2,36410.0,219,9.2,54,1005,6.4,44246.0,42013.0
1,2020-01-31 19:00:00,7.2,38831.0,219,9.1,54,1005,6.8,49643.0,49684.0
1,2020-01-31 19:15:00,7.3,41018.0,220,9.1,54,1005,6.9,50964.0,49796.0
1,2020-01-31 19:30:00,7.5,42971.0,220,9.0,54,1005,7.3,61570.0,57404.0
1,2020-01-31 19:45:00,7.5,44924.0,221,8.9,55,1006,7.7,69075.0,65489.0
1,2020-01-31 20:00:00,7.7,46877.0,221,8.8,55,1006,7.9,74141.0,71971.0
1,2020-01-31 20:15:00,7.7,48663.0,221,8.6,55,1006,7.7,67338.0,66358.0
1,2020-01-31 20:30:00,7.7,50280.0,221,8.5,56,1006,7.3,58845.0,57826.0
1,2020-01-31 20:45:00,7.7,51897.0,222,8.4,56,1006,7.1,57697.0,56111.0
1,2020-01-31 21:00:00,7.8,53514.0,223,8.3,57,1006,7.3,63418.0,61986.0
1,2020-01-31 21:15:00,7.9,55383.0,223,8.2,57,1006,7.4,65978.0,65647.0
1,2020-01-31 21:30:00,7.9,57505.0,224,8.2,57,1006,7.6,64854.0,63133.0
1,2020-01-31 21:45:00,8.1,59627.0,225,8.2,57,1006,7.8,67389.0,65794.0
1,2020-01-31 22:00:00,8.2,61749.0,225,8.2,57,1006,7.5,67236.0,66374.0
1,2020-01-31 22:15:00,8.3,63366.0,226,8.2,57,1006,7.5,68340.0,65660.0
1,2020-01-31 22:30:00,8.5,64479.0,227,8.1,58,1006,7.2,61556.0,59917.0
1,2020-01-31 22:45:00,8.5,65591.0,228,8.0,59,1006,7.3,63337.0,61928.0
1,2020-01-31 23:00:00,8.6,66704.0,229,7.9,60,1006,7.4,64602.0,64125.0
1,2020-01-31 23:15:00,8.7,67606.0,230,7.9,60,1006,7.5,64194.0,62557.0
1,2020-01-31 23:30:00,8.7,68299.0,232,7.9,61,1006,7.5,64388.0,63388.0
1,2020-01-31 23:45:00,8.7,68992.0,233,8.0,61,1006,7.3,62080.0,61227.0
1,2020-02-01 00:00:00,8.1,70758.0,238,7.3,54,1006,7.2,63063.0,62000.0
1,2020-02-01 00:15:00,8.0,71138.0,239,7.2,54,1006,7.5,66413.0,64857.0
1,2020-02-01 00:30:00,7.9,71347.0,241,7.1,54,1006,7.7,71423.0,71046.0
1,2020-02-01 00:45:00,8.0,71557.0,242,7.0,55,1006,7.9,73428.0,71856.0
1,2020-02-01 01:00:00,7.9,71766.0,243,6.9,55,1006,7.9,72305.0,71486.0
1,2020-02-01 01:15:00,7.8,71959.0,244,6.8,56,1006,8.0,75371.0,73959.0
1,2020-02-01 01:30:00,7.8,72136.0,245,6.6,57,1006,7.3,62570.0,62663.0
1,2020-02-01 01:45:00,7.8,72313.0,246,6.5,58,1005,6.7,52860.0,52876.0
1,2020-02-01 02:00:00,7.8,72490.0,247,6.3,59,1005,6.9,57340.0,55944.0
1,2020-02-01 02:15:00,7.8,72270.0,247,6.2,59,1005,7.0,56904.0,55496.0
1,2020-02-01 02:30:00,7.8,71654.0,248,6.1,60,1005,6.6,49489.0,49072.0
1,2020-02-01 02:45:00,7.7,71039.0,249,6.0,61,1005,6.3,46297.0,45009.0
1,2020-02-01 03:00:00,7.7,70423.0,249,5.9,62,1005,6.4,46951.0,46715.0
1,2020-02-01 03:15:00,7.6,69697.0,251,5.8,63,1005,7.0,58286.0,56627.0
1,2020-02-01 03:30:00,7.6,68860.0,252,5.6,64,1005,7.4,63824.0,63733.0
1,2020-02-01 03:45:00,7.6,68023.0,254,5.3,66,1005,7.5,66100.0,65088.0
1,2020-02-01 04:00:00,7.5,67186.0,255,5.1,67,1005,7.9,73100.0,72223.0
1,2020-02-01 04:15:00,7.5,66120.0,257,4.8,69,1005,7.4,69295.0,69122.0
1,2020-02-01 04:30:00,7.5,64825.0,258,4.5,71,1005,7.5,65590.0,64359.0
1,2020-02-01 04:45:00,7.3,63530.0,259,4.2,73,1005,7.6,65296.0,65511.0
1,2020-02-01 05:00:00,7.3,62235.0,260,3.9,75,1005,8.0,68652.0,68354.0
1,2020-02-01 05:15:00,7.2,60922.0,261,3.6,77,1005,8.4,80033.0,78914.0
1,2020-02-01 05:30:00,7.1,59593.0,263,3.3,78,1005,8.8,83237.0,84385.0
1,2020-02-01 05:45:00,6.9,58263.0,264,3.1,80,1005,8.9,86260.0,86067.0
1,2020-02-01 06:00:00,6.8,56934.0,266,2.8,81,1005,8.5,80449.0,82166.0
1,2020-02-01 06:15:00,6.6,54591.0,268,2.6,83,1005,7.8,69561.0,68204.0
1,2020-02-01 06:30:00,6.3,51235.0,270,2.3,84,1005,7.1,54230.0,53986.0
1,2020-02-01 06:45:00,6.0,47880.0,274,2.0,85,1005,6.7,48052.0,46734.0
1,2020-02-01 07:00:00,5.7,44524.0,277,1.7,86,1005,6.5,45656.0,45937.0
1,2020-02-01 07:15:00,5.6,40808.0,279,1.7,87,1005,6.6,46455.0,45036.0
1,2020-02-01 07:30:00,5.3,36732.0,280,2.0,86,1005,6.8,50560.0,48780.0
1,2020-02-01 07:45:00,5.1,32655.0,280,2.3,85,1006,6.4,46525.0,46148.0
1,2020-02-01 08:00:00,4.8,28579.0,281,2.6,84,1006,6.2,40669.0,39657.0
1,2020-02-01 08:15:00,4.6,24600.0,281,3.0,82,1006,6.0,36189.0,35025.0
1,2020-02-01 08:30:00,4.3,20718.0,283,3.7,79,1006,5.8,34783.0,34785.0
1,2020-02-01 08:45:00,4.0,16836.0,284,4.3,76,1006,5.9,35857.0,36557.0
1,2020-02-01 09:00:00,3.8,12954.0,287,5.0,73,1006,5.4,28046.0,27697.0
1,2020-02-01 09:15:00,3.4,10394.0,291,5.6,70,1006,4.9,20798.0,20940.0
1,2020-02-01 09:30:00,3.0,9156.0,296,6.3,66,1006,4.1,11311.0,12351.0
1,2020-02-01 09:45:00,2.7,7918.0,304,6.9,63,1007,3.7,7834.0,7212.0
1,2020-02-01 10:00:00,2.3,6680.0,313,7.6,59,1007,2.9,2930.0,2690.0
1,2020-02-01 10:15:00,2.4,7339.0,327,8.1,55,1007,2.7,46.0,-113.0
1,2020-02-01 10:30:00,2.7,9896.0,338,8.5,51,1007,2.6,315.0,-89.0
1,2020-02-01 10:45:00,3.1,12453.0,347,9.0,48,1007,2.9,464.0,125.0
1,2020-02-01 11:00:00,3.5,15010.0,353,9.4,44,1007,3.0,862.0,854.0
1,2020-02-01 11:15:00,3.9,17326.0,0,9.7,41,1007,4.3,7995.0,5357.0
1,2020-02-01 11:30:00,4.0,19402.0,3,9.8,40,1007,6.0,40460.0,37181.0
1,2020-02-01 11:45:00,4.1,21477.0,8,10.0,38,1006,6.1,41257.0,40313.0
1,2020-02-01 12:00:00,4.3,23553.0,12,10.1,37,1006,6.0,36642.0,39416.0
1,2020-02-01 12:15:00,4.5,25113.0,16,10.2,36,1006,5.6,31528.0,31010.0
1,2020-02-01 12:30:00,4.6,26156.0,18,10.3,36,1006,5.7,29821.0,29203.0
1,2020-02-01 12:45:00,4.6,27200.0,19,10.4,36,1006,5.3,23772.0,22965.0
1,2020-02-01 13:00:00,4.8,28243.0,21,10.5,36,1006,5.4,26468.0,25717.0
1,2020-02-01 13:15:00,4.9,28886.0,23,10.5,36,1006,5.1,22551.0,21415.0
1,2020-02-01 13:30:00,4.9,29129.0,26,10.6,35,1006,5.0,17620.0,15855.0
1,2020-02-01 13:45:00,5.0,29372.0,28,10.7,34,1006,4.6,16066.0,15725.0
1,2020-02-01 14:00:00,5.0,29615.0,30,10.8,33,1006,4.6,14014.0,14079.0
1,2020-02-01 14:15:00,5.1,29885.0,32,10.8,33,1006,4.6,15472.0,15256.0
1,2020-02-01 14:30:00,5.2,30183.0,32,10.8,32,1006,4.4,14326.0,14596.0
1,2020-02-01 14:45:00,5.3,30482.0,33,10.7,32,1006,4.6,16391.0,15615.0
1,2020-02-01 15:00:00,5.4,30780.0,34,10.7,31,1006,4.6,15546.0,16122.0
1,2020-02-01 15:15:00,5.5,30948.0,35,10.6,31,1006,4.7,15777.0,14863.0
1,2020-02-01 15:30:00,5.5,30986.0,37,10.5,31,1006,4.3,12593.0,11866.0
1,2020-02-01 15:45:00,5.6,31025.0,38,10.3,32,1006,3.8,8558.0,8186.0
1,2020-02-01 16:00:00,5.5,31063.0,39,10.2,32,1006,4.0,10587.0,9929.0
1,2020-02-01 16:15:00,5.6,31550.0,39,9.9,33,1006,4.4,15552.0,15792.0
1,2020-02-01 16:30:00,5.8,32486.0,39,9.4,34,1006,4.7,19360.0,19261.0
1,2020-02-01 16:45:00,5.9,33422.0,37,8.9,35,1007,5.3,23261.0,22623.0
1,2020-02-01 17:00:00,6.1,34358.0,38,8.4,36,1007,5.0,18812.0,18284.0
1,2020-02-01 17:15:00,6.4,36190.0,37,7.9,37,1007,4.9,19807.0,19237.0
1,2020-02-01 17:30:00,6.7,38918.0,36,7.3,37,1007,5.0,21875.0,21198.0
1,2020-02-01 17:45:00,7.0,41646.0,35,6.7,37,1008,5.6,32117.0,31748.0
1,2020-02-01 18:00:00,7.3,44374.0,34,6.1,37,1008,5.6,31289.0,30920.0
1,2020-02-01 18:15:00,7.6,47343.0,34,5.6,36,1008,5.3,29163.0,29328.0
1,2020-02-01 18:30:00,7.9,50554.0,34,5.3,34,1008,5.5,31405.0,29942.0
1,2020-02-01 18:45:00,8.2,53765.0,33,5.0,33,1009,5.7,35716.0,34979.0
